subjectid IFNAR1 CHUK MAP3K7 MAP2K6 ATG4C TIRAP HMBS IKBKB MAP2K4 PEX16 PYCARD AMPD2 NT5DC2 MAVS FZD3 ECSIT MAP2K2 MAPK3 PSTPIP1 CDC37 ZFYVE16 GFRA2 LRRFIP1 TNFRSF1A TMEM173 TAB1 CARD9 ST8SIA6 IKBKG RBM6 MVK SLC46A3 ATG9A STAT6 IRF3 LRMP AP2A2 UNKL WDFY4 P2RY13 ZNF280D IL7 MAPK1 TYK2 ABHD10 ELP2 IRF5 SCG3 ADORA3 NFXL1 MAU2 CARD8 GNAS OTUD5 IL12RB1 CD24 HPS1 DCTN5 TAB3 ATRIP PLAU NLRX1 FGD4 HRH4 PTMA IRAK1 FADD GCOM1 SAMHD1 IFNGR1 PPP6C HMGB1 FAM120AOS MAPK8 LYZ TLR6 ACP5 CPNE1 TMEM86A SCN9A MAPK14 TLR5 IFNAR2 ADCY3 CD93 RRS1 SIGLEC9 CYBRD1 IRAK4
0010V052510 8.06902741969778 8.13438359282777 7.93788237576795 8.49939215549888 5.99947358917497 4.77708116783852 6.55937075251422 7.97403637524998 6.78981465774631 5.47673360353667 8.70697958286751 7.2467085535817 7.60475607427572 7.92408757704768 5.37223943566556 5.13737570252293 8.57195785606653 6.78981465774631 7.17862643078925 10.4808620516573 9.39283470370212 7.26141130545318 10.2968568128538 9.48966914362697 6.27052501258268 6.97068516575034 9.58041081259877 5.50171596009401 8.53915097378584 8.25315945240782 6.10105418871091 7.47830773903478 8.09388423054801 9.62087974311618 5.73028695635958 7.22436960340155 9.32970939175227 3.1293829117694 9.45331335956791 3.47041982960447 7.37393174675802 3.1293829117694 10.3347145986642 8.00494456668655 6.24115616042592 9.36757531831893 9.81401466273162 6.11731007946883 7.69957595316022 10.2497072013207 7.08254466130815 6.06798236710526 11.9256028236727 7.97403637524998 3.97737981832435 9.64770821946027 8.3353661734021 7.68873875635449 7.79866169842403 5.98182572335554 10.3433781589487 4.81743890545466 7.12335912414163 3.82735437431974 10.7297914402836 8.48066572655108 4.17668862654776 5.96395930256203 10.4264520194003 6.60619660863493 8.65224774529974 9.54028176028989 7.2759657294302 7.02339221608119 10.9957689158659 7.04054183901472 11.0976016928373 7.55191494759517 2.99508182005781 8.04373482085858 8.49317698146699 1.33796953358082 8.32140168406233 6.83965363927019 7.77323910154413 11.1439613766923 5.79234792449183 7.44004618056095 7.02339221608119
1553V011212 8.58210170067222 8.59758867975242 7.99738246696806 7.88827638177874 6.63512509920068 4.93702856013711 5.85885694598 7.92249824606972 5.85885694598 5.92172942375423 8.4603258257905 6.51792712847837 7.29739876395258 7.73915632053116 5.75218888468351 5.05390986043273 8.7508909133491 7.20941719422316 7.3713400715805 10.3204776728835 9.45475607976813 8.19103058799038 10.6552687816064 10.0652676587725 6.55806031556579 6.89534265733019 9.0668332531105 6.52604357768274 8.31331425369701 8.19358064617245 6.61243480122458 7.84026213213754 8.00029847612834 9.57502905423854 5.7931191487384 7.18399459734325 10.4620454459942 3.0706531242673 8.6616143656099 6.58161504354468 7.56497026054846 2.66299515535406 10.2258605721535 8.0489895802501 6.02842488887801 8.75607580676767 9.94480693346382 5.26260443203962 8.14170287562681 8.75607580676767 6.99811202199796 5.90937221723424 11.8017632431476 7.9194204954819 4.14631739419938 9.37387185644942 8.28728706900443 8.23130031212161 7.81066734994924 5.71006340901084 11.931358124952 4.44916474752103 7.46297054704606 2.66299515535406 10.8452374727482 8.78002860194669 4.78299493146469 6.68672122522932 10.7194946349437 6.70113028424083 8.7508909133491 9.28579405941151 7.14236299691075 6.37246585785759 9.9873134930021 6.8890632348339 11.6595983420278 7.74959177319747 4.67033713069523 7.76681818730807 8.60718429238555 4.61052773545992 8.57429541830059 5.97012624831334 8.97791359426341 10.460987460767 7.11571967199537 8.02913891761859 6.83128352015926
1662V011712 8.05936378187334 8.33948960106348 8.18070443434616 9.01282369021156 6.80621566498068 5.41253759413267 6.34524188153498 8.19849854749487 4.72183221666232 6.00447118043562 9.34885656710003 7.4168192973144 7.44317922223621 8.21607586041699 6.46033504596692 5.21689456565463 8.67275023771642 7.37439821120868 7.83316256419378 10.6580055256433 10.0551735522623 7.70520265664995 10.4947780550116 9.81822427331611 6.87421977247897 7.08500030436269 9.98000395252305 5.28509964628415 8.54817742252908 8.60931591776679 5.99432024996746 7.84733105559003 8.34748654537582 9.89457423248147 6.21142773440346 7.39769147266052 10.1358840632083 3.28301633178367 10.2765519606501 6.12101788912331 7.57843360702614 2.90367053964813 10.4679776440654 8.42510862922719 6.63384057230548 9.44888181159975 10.0317908741601 4.45201444913313 8.1604201628918 9.9825737411963 7.19545576131281 6.2965044095564 12.0345990876981 8.10016636118281 3.28301633178367 3.78502604314951 8.47706146821525 8.40225734734301 7.84168034563549 5.83280656294808 10.983335766867 5.0505119279774 7.43944287818372 4.77022904122143 10.6475179189616 8.56027013249903 5.06997522541175 7.14587760530792 10.6213727281166 6.61408859179804 8.85629137752899 9.43017713288876 7.450623005488 6.78281614477375 8.18962892468569 7.17313121464136 11.7891834369468 8.3111459698073 4.32816836817604 9.0228457084385 8.63240942852112 3.21471031839276 8.36334866747712 7.27727165615713 8.08110881211181 10.6147617200483 7.08977546814588 7.4168192973144 7.02144056192106
1608V011712 8.11845289983286 8.47940900053895 8.16488026143895 8.7976585535625 6.76441261979175 5.32913190060552 6.88878331279749 8.09651034695218 7.00327810250436 6.13469354084007 9.13199943167081 7.69065616983868 7.61034632250433 7.94102272873368 6.5334903991117 4.5060096626896 8.74220788355108 6.79198087980055 7.10202735191975 10.7577287552956 9.63148274333348 7.94102272873368 10.6343411384057 9.90518075650942 6.07609888692922 6.98746758765689 9.61742625884105 5.11299846974075 8.53485079057591 8.63719388136925 6.576398990581 7.52530100129836 8.02860628245038 9.86788597190422 5.93485296149347 6.45518540361191 10.0596537238679 3.84119385427923 9.79254965372508 4.2650015631858 7.69553014420715 2.39053244526966 10.4797622126942 8.39802698181659 6.83678867515923 9.90938227397735 10.1732031039467 5.58167393262167 7.86518480084573 10.205168313668601 7.39353493343118 6.12026647020479 12.0323433679967 8.16136149130215 3.69309521529009 8.02473846501067 8.35862319731492 8.52118880362332 7.83015558282678 5.91827007729787 11.0758652710205 4.5060096626896 6.880246630843 4.09835169377635 10.7825635906309 8.65481864731291 4.15606719163264 6.75510487756552 10.5290602466919 7.38148730566665 8.87917598512345 9.57309233077705 7.42908568603905 6.80105446342601 10.9001755098607 7.01891722628195 11.4467185419597 7.74808444988775 3.90990660436324 8.71125779307537 8.81567839802279 2.39053244526966 8.20644938083069 6.9307250758708 8.38902885467927 10.5813448131858 6.86302021673241 7.01111885572154 7.13827787818911
1466V011812 8.3602560967092 8.73509464862623 7.9297565941715 8.43578734810002 7.27439170234297 5.45588346314572 6.46600768041942 8.23052471229127 6.15877731401341 6.11533026536242 8.81194789756063 7.27439170234297 7.15073003230688 8.03454279957008 6.46600768041942 4.82521090870573 8.82773678336476 7.05432919323049 7.89592122781903 10.4479697918697 9.96855041014313 8.72308463095682 10.8459183042977 10.4486993007865 7.14353901409969 7.04663992764185 9.49613734660381 6.4544313291118 8.46492633492903 8.57325742231793 5.85853098190576 8.4678081237342 8.3602560967092 9.85537094198319 5.82296196820217 7.63897212477526 11.2390365240565 2.97451485254983 9.07644627334827 7.49384188861615 8.13223079629692 2.97451485254983 10.4428528745866 7.95050768965794 6.43099617355181 9.02258837977076 9.89444943122027 5.67120893022891 9.19422723212081 9.86524024820953 7.44202881748498 6.03987803693295 11.96131564579 7.86565000775052 4.1498331127623604 9.93458188377821 8.2372959540127 7.98712369911595 8.0422966377356 5.65106626389001 12.2476294162915 4.63320774180436 7.95462233070983 3.41764465885802 10.9901961325089 8.85220396519814 4.78880026851605 7.15073003230688 10.9786248273961 7.22073503438481 8.95025013453079 9.58905927844082 7.43615524177558 6.68984063611509 10.5107948154555 7.15788538505709 11.8162293673765 7.89592122781903 5.11716692384203 8.22030788559091 8.82099126533232 5.08749605716569 8.90205979705448 6.62935198438886 8.71825248897779 10.4259112102788 7.48817592142816 8.90843753464328 7.36374133672603
1312V011812 7.97172189094418 8.66548377841878 8.14558255774608 9.17274593782289 6.70124450192482 5.39416417144477 6.90849112957287 8.32158821828228 2.6912604133522 6.32094083436256 9.05310673732274 7.60561232244138 8.11005004749215 8.17453877394386 6.73273704932836 4.06977203660593 8.68573956979119 7.0527168724262 7.63923820100392 10.6898821818479 9.40550593101832 7.91107429058687 10.5388398130193 10.0205833732924 7.01479061283606 7.0527168724262 10.0814771480307 5.54370322493834 8.51512297504473 8.68975682276181 6.55034649856896 7.94508164102466 8.41675922229286 10.0443091930423 6.45915058071331 7.62252322716962 10.3676093232598 2.92732777158572 10.53437887205 4.06977203660593 7.68825166347986 2.92732777158572 10.8082396559374 8.29018137166327 6.66904913426204 9.76474744423098 10.4715996786672 4.25468975252371 8.48307448451403 10.9261576594147 7.16085701142072 5.97089678652312 11.9940770136319 8.20853610656178 2.40886068265147 9.52499386223309 8.99909367835378 7.99138413792121 8.19163758198841 5.50774634716193 10.8572839771122 4.69925320410573 7.69626109441057 5.35422542607463 10.9133307685994 8.87756727456528 5.08815056592078 6.94927674441937 10.6378093398193 6.44019864918448 8.71756867277948 9.62068322231308 7.48133734397797 6.86651885909755 7.49057801634438 6.12124825409701 11.619696539242 8.2580755673631 4.56572953126834 8.5944058315242 8.64493953605084 2.0573883121501 8.51058797707588 6.82328880703598 8.23076391327823 10.9656256235087 6.74822922548127 7.63090492128057 7.25061625793729
1639V011812 7.92271979815074 8.43309647299304 8.15594450209202 8.90074611755521 6.75514463737745 5.38735088277146 7.18973955193571 8.34394409525626 2.87490088183467 6.06975427957284 8.90421517853753 7.78649848012072 7.32530353467084 8.25979041764588 6.58401849104776 5.00337543978348 8.66548895331287 7.12580302528237 7.91242092009567 10.5914345760961 9.66676601371394 8.58779871603905 10.56702061497 10.0555901233035 7.06511289742197 7.22899898238294 9.95965717267989 5.76852957803427 8.58131225307379 8.56825117518944 6.42888773265196 7.9565279073921 8.23245288645276 9.86758935019842 6.48556389288718 7.77138169436526 10.4496613459022 3.77233114819412 10.2797919857442 6.47627113907744 7.94309958435259 3.5775149712101 10.3964628337824 8.43309647299304 6.65985641893571 9.19222481532531 10.062592566803 4.71817537814722 7.64852494657973 10.5871244019156 7.28861176489049 6.23314267611012 12.0416301085397 8.17042224567588 3.50625628804028 6.10635738559936 8.44028301358631 8.02185633072778 8.02185633072778 5.95401959895227 11.3007544131378 4.55120369409425 7.18973955193571 4.95066838945264 10.8888666351777 8.74888773498253 4.36234687664157 7.03378278366523 10.540515472971 6.7240759795869 8.63866653534459 9.65342900457617 7.39106438557052 6.81534403715422 7.11984761934002 7.41070989820296 11.1312714721247 8.13837722213076 4.09729330317112 9.08779060091255 8.69583066135808 3.43129423035906 8.28661955047832 6.54009744185568 8.48034408604002 10.7337351459902 7.30969261545456 7.81257760286284 7.40092058131554
1308V011912 7.87494844972185 8.44244640983113 8.27335221465473 8.96166594751725 7.52996511860682 5.55302035483449 6.89313098368692 8.21672597077692 4.38133489552774 6.42428704071228 9.1279784035963 7.49008909910803 7.55828887575067 8.160098016937 6.27868171846539 5.16816100422067 8.66388875208096 7.39906106442411 7.60316099888208 10.5754964335972 9.99280563850483 7.81458786166962 10.6644995890279 9.94466738027735 6.8364362606663 7.25075078571759 9.62047439170134 5.53887617251422 8.31544695987128 8.94835071648949 6.01819849816092 8.20109289941028 8.49284321074473 9.9986307946323 6.01819849816092 7.81752016967278 10.6538749634529 3.29980501003114 10.4374514999107 5.29139277021494 7.72996578395457 3.08299362095799 10.6118436668037 8.42524851694973 7.02582509763562 9.63882635405272 10.3439449323947 4.8847675107523 8.6977034650732 9.60358575820824 7.22889135175385 6.29560502150185 12.0546148456424 8.29455311110827 3.42812910700668 10.356096146878 8.160098016937 8.4233249232769 8.01181205550126 5.73772639998332 11.1561943450555 4.95035585237987 7.80575500729743 5.32475136716137 10.9050691651163 8.72918742135631 4.86222494210121 7.45662302283197 10.8691307676953 7.52638522833102 8.92542891123442 9.67403575579585 7.41850468811828 6.9689372781216 9.30868959369597 7.16586188813108 11.8796033003291 8.23657988558556 4.53175173808084 8.77666893214136 8.83136781616279 3.48825009944425 8.48916989229714 6.67767127651236 8.08664447497095 10.6778729815167 7.00024472817223 8.14149733973188 7.35936956403095
1365V071211 7.25263272945493 8.37912972356906 8.20308314003552 8.99284189822854 7.20548163608403 5.0803864161025 7.12668006837643 8.38760372761442 3.9260582697112 6.04867755637516 9.46070630578167 7.21503594279728 7.53791599749542 7.94627654912986 5.44759539029073 5.51102077043236 8.25957433887378 6.78564315054137 7.21503594279728 10.7280012576973 9.13299384230864 4.39812671402643 10.2357179789204 9.33490158958084 5.47965659952303 7.09598327115352 9.88250468979396 4.58657180343954 8.40440385971259 8.78724525513787 5.34690139067125 7.01078094861663 8.86516349018489 9.94985732793729 6.47170784640754 7.73008517405106 8.87121888224744 2.87875255493285 9.10243252212976 1.29379005421169 6.96621539618319 1.77921688138193 10.6805147950109 8.25495031234833 7.12668006837643 9.84761131074439 10.376471357162 4.52645081100197 9.00940891328651 11.3639109986885 7.07514976773635 6.73341319176881 11.904999327581 8.04064023730974 3.21978947276792 7.68953838239073 8.22689052914306 8.3833729473364 7.66185993074378 5.76627782567444 9.37806696474318 4.99422977235278 6.17153430416069 4.25726417818658 10.7036052500322 8.30948386131684 4.80475197348907 4.64428730129583 10.8472273599661 7.57548830431052 8.71837628046279 9.27906276846514 7.3854898883485 6.83604810397861 9.33051316021722 7.37700342246067 12.5642021933668 7.91730579570224 3.61571814909905 8.45769126802623 8.8220487969701 2.14178696076664 8.42101060469977 7.25263272945493 7.77599298050765 10.9785386746333 6.35556625179838 6.17153430416069 7.20548163608403
0797V071411 7.54486910307084 8.26096890937383 8.00780884185884 8.69650222727656 7.23011606047618 5.0668218062662 7.04722436893141 8.38370310146104 6.6425951355327 5.94503332586816 9.39400729205292 7.04722436893141 7.54486910307084 7.91418246361971 5.63489252758858 5.4506083715606 8.52041254631444 6.89044178268659 7.05647986204474 10.690476891461 9.48593259835818 5.96483048098897 10.4315053989459 9.55775861482872 5.5845974111343 7.02853332154183 9.61838665019224 3.6131038388233 8.5103442643980909 8.43782742461748 5.92496072324176 7.08389531962514 8.72870167787625 9.88833766658673 5.65939749109723 6.82695824870335 9.26820673377275 2.65025683724076 9.08587413159134 2.9964324783748 7.0929192429686 1.89689680482389 10.8251825197414 8.02676855674576 6.99040869074703 9.51643558249362 10.5824966170968 6.00362797977901 9.30361810516747 11.1379606392374 6.95124916935214 6.13174844288697 12.1570770807518 8.0912315511705 2.9964324783748 7.76408727661215 7.89882769296519 8.35022623914594 7.78650940900057 6.02264235769765 10.2876185295175 4.64413073444392 6.69094127329811 2.83370297833669 10.5663893249108 8.29264513300292 4.25142956514318 6.05993542068096 10.8406674661336 6.60524172105033 8.74882427615062 9.39765334053502 7.1970205293929 6.95124916935214 12.8461607485174 7.26246937237012 12.8278664077267 7.84108594185538 3.39697040795853 8.52041254631444 8.7112274894929609 2.19387854258102 8.17435027057064 7.07481459701973 7.5514305471991 11.0281658401876 5.94503332586816 6.69094127329811 7.15455403320323
1388V071911 7.75143037155746 8.43813827880319 8.15587851621171 9.0169374861087 6.57484706708047 5.17736793918593 6.99664055670425 8.32785773636671 5.0476000642156 5.85737764854006 8.97471568788815 7.01758749514916 7.64775785505015 8.04802432389837 6.1123206420203 4.74673358485606 8.45615209640302 6.92453585516844 7.42545873654581 10.7065171774238 9.37444191758922 6.64831758155218 10.4514291621025 9.49136270801886 6.01845371855608 7.13725772581177 9.69362714884688 5.38505931117595 8.5381701946618 8.63623534387748 5.46856587549711 7.21790219153664 8.18085411496417 9.81425757905307 5.87278708786246 6.91712314757783 9.83013197330932 3.49619012320547 8.7532527782396 5.20197740652993 7.68314961935763 0.960137222965257 10.5848961313064 8.27374587999574 6.43651891053249 10.1720255175113 10.2344920785662 5.64046157980927 8.3527981036770491 10.5294612141351 6.87947730540727 6.28350729202653 11.9477139035272 8.17465063304527 2.79201446415693 7.98560903758644 7.75974264541793 8.52115780079453 8.00671558958559 6.12524520810979 10.9185739381517 4.71288581437239 7.16881054259473 4.67822480692577 10.5505745691299 8.64747791034356 4.18046717784481 5.91805182159824 10.5977039998999 6.32890557205559 8.66085435578673 9.23681998277432 7.33378543429995 6.97538499666419 9.50007146813705 7.15627210373042 11.721721696848 7.5017759574014 3.78388658327353 8.52115780079453 8.71315335170109 2.65613103607516 8.44330807619513 6.88708547091503 8.36374580650895 10.8795368999729 6.21261343710047 6.3510799957678 7.26537818891974
1385V072011 7.48830237471578 8.37050533843149 8.35756990817345 9.32284410408632 6.84003533497258 5.09022494090262 7.24310745835594 8.59926500532874 5.23870496778397 5.73517544348771 9.3360932261335 7.22897193764541 7.42770784998483 8.18891325474672 5.9742589228543 5.02627230811341 8.424222609968 7.10287597342433 6.93016268608905 10.6811212887914 8.96815535706143 6.56415612923503 10.4817043183247 9.80130195194082 6.29236867839526 7.20027848636754 9.97439132271131 4.77706705564299 8.59926500532874 8.65054223963013 5.86880962427057 7.70293863803406 8.55745493010033 10.0436643283756 5.67388360507693 7.67714098970953 9.8048799925246 3.27699345250835 9.81437827625374 1.92029993946031 7.61870816929452 3.82013577753488 10.7563502945184 8.29788081898217 7.00672747744348 10.1497049721877 10.4697324528518 5.86880962427057 8.63722393557673 11.8005927449104 7.03949413878169 6.56415612923503 12.1754148921689 8.14441929342037 3.27699345250835 5.71503277714881 8.07103792098257 8.52311194372006 8.14441929342037 6.07252293916916 9.93248158373718 4.61259648429279 6.71376447373447 4.47563727107219 10.7741039397374 8.55745493010033 4.5683724840361 6.34574614376264 10.8006300802892 6.27870992509737 8.79906116188503 9.40686520443022 7.25012361827969 6.8676696044239 10.4454864984575 7.10287597342433 12.7110854840922 8.13307803587302 3.96362737112441 9.19778580602548 8.68460518045488 1.20660412461695 8.43964852588253 6.82131396873216 7.99789727320916 11.1491772749041 6.13450057834577 6.733924732494 7.38372462746347
0559V072011 7.89190456193978 8.47714941808622 8.2315139962377 9.09283843443964 7.08730025089821 4.60925295409356 6.47771396320823 8.28925574734751 3.78739846234085 5.90958590135033 8.94226770268749 7.19558879622341 7.34663068796858 8.12598854807394 5.82692682652748 5.36261298651044 8.50621670979679 6.80009353518921 7.52327069151278 10.5914968820883 9.39853506613803 6.49566374425374 10.5010887235618 9.73806481001511 5.40121582573419 7.19008756919204 9.49983861465306 5.88255569538119 8.43591038843808 8.49733514244133 5.98776457734729 7.64889271900153 8.71406883498591 9.94328994820669 5.67767809510445 7.29631364243346 9.92767309964548 3.13532176576115 9.31380878070689 5.45724986064851 7.44690791642706 3.38686053275712 10.6562677736112 8.19901644107854 6.91793002548307 9.64563068864727 10.292307711496 4.85152879976056 8.95691861039453 11.4728374818308 7.09908944860182 6.34539391546173 11.8363668836269 8.07615969329301 3.22413103271901 5.10640907384591 8.10859773930875 8.5541113999011 7.95164515154064 5.73924242418619 10.4662386438758 4.82337775944641 8.03685912687546 2.71263069393887 10.7310972519699 8.62309801009241 4.27698291498474 6.66385339618083 10.9194891902743 6.79285289243295 8.59631389838607 9.14779111772337 7.17345689464792 6.65589367921235 9.08544945521027 7.21196772379234 12.1767201736708 7.96136576130273 4.39644658158631 8.02145380120287 8.61900960483166 3.78739846234085 8.73121562694772 7.17345689464792 8.19901644107854 10.8053878348587 7.02686439703623 7.34663068796858 7.22816278673806
1384V072111 8.31096289788073 8.70715974975776 8.26862770289268 8.55945885295562 6.99998193383029 4.60604623265314 6.20069128677164 8.31096289788073 3.722643989967 6.40435165071744 8.44191587944881 6.74156120330963 7.61150066274525 8.03242394942247 6.6313256411015 4.91920411791278 8.90372678129383 7.18044544454284 7.7097049342595 10.4134878942292 9.65279361185177 7.8800693893849 10.7405244120031 10.2934425362667 6.72376366021403 7.27513409824075 8.9427143263739 6.43748677323506 8.45276071353349 8.65646291298252 5.8367419577208 8.06105511624828 8.40609635408751 9.68649143391832 5.60361540639838 7.77164692949892 10.8966081548884 3.1059726295185 8.17349662371551 7.68232199993495 8.27780469672547 3.48975919481291 10.4792728261269 8.0032130550933 6.65029314574231 9.35191009368425 9.79487231752218 5.22777746691045 8.96750269172714 9.70248188406769 6.90051227391689 6.18776672068215 11.864449677854 7.92359588702993 4.09908624393326 9.72614007814345 8.17021497307475 8.65880637752361 8.10640193916038 6.20069128677164 12.0652846399815 3.92310857236869 7.83518872407977 3.31059034912697 10.8217222148566 8.89778670068033 4.56665279435306 7.21906981608649 10.7058146454683 6.65968419625522 8.65176453295898 8.97127876465894 7.2504852117878 6.68749604627289 8.14033928858936 7.48514467624034 12.4820256470251 7.88808160041699 5.41686667413089 8.25320178697815 8.80561944022502 5.30162019562242 8.89182206152418 6.70574381575374 8.86771380272303 10.8766129275896 6.83570665445363 7.8800693893849 7.40365317815919
0684V072611 7.99989582035264 8.37494211384983 8.1179556501531 8.99847121764886 7.23726290877468 4.88802131306239 7.18210880509748 8.00898011666234 4.88802131306239 6.21093384677395 9.05876672683326 7.65109201947389 7.57972315434385 7.92027865228927 5.66193125183535 5.85565578739705 8.61398947839132 7.15781020897408 7.49173625974176 10.755057528965 9.87767494089002 7.17405465973596 10.3635887612048 9.77358235159728 6.0791268592816 7.17405465973596 9.63669501902374 4.72117045521003 8.56247270919097 8.64345580861284 5.77274924246696 7.77341576825423 8.50263066645622 9.91801985264061 6.04420364018657 7.54891162466741 10.3448767898762 3.46144878341707 9.66714116425095 5.9340557908021 7.89600050189031 2.80178891541831 10.487375669717 8.22318298676047 6.96589424361651 9.59356524488831 9.90834237346297 5.41094088170654 8.48970971770199 10.0045870533722 7.19808344627298 6.06177092014783 11.847647478916 7.95359597719774 3.65904874330223 8.73936530366894 8.34296972411155 8.02697888473411 7.76271422606793 5.70728492895508 10.9097829835302 4.96472748654452 7.94415499436348 4.5820077075384 10.7976175007093 8.58694519703105 3.9124329791023 6.28758906256499 10.9254605093383 7.6394396993637 8.61696334193521 9.48218666260076 7.10794969444736 6.78734214431205 9.96545682028478 7.44564510519304 12.0711866695697 8.0579463145047 4.48116701803157 8.10106330886212 8.63761049277798 3.56362917822355 8.43683664757578 7.26026982888718 8.24256782715372 10.9103891260908 6.92808188975747 7.66265097998242 7.23726290877468
0621V072711 8.03609518793809 8.73834184626472 8.19019314617598 8.09582718796582 6.80435527670804 4.92590218652351 7.03545977940948 8.19929894392131 5.90657392558908 5.79086504296738 8.88944663612374 7.42517212928362 7.42517212928362 7.81698125984023 5.66506032676656 5.79086504296738 8.49385103460535 6.45493927264667 7.04559288544568 10.8220561413003 9.57501489964514 6.59951019767103 10.5530962192242 9.71015137621594 6.43965229474547 6.96246234671922 9.77705743341151 5.37482323105425 8.47147599420708 8.722638888071 5.97179158503556 7.06564804823767 8.5012329249206 9.85978353245568 5.97179158503556 7.90865724008957 9.91609784270024 3.68139906358131 8.17180729745583 4.46441202526695 7.3205686383817 2.66834291075586 10.4250508485437 8.37432081243838 6.57173181765283 9.23321988862145 10.0975023499685 5.52722813345355 7.79912405352692 9.36448851460091 7.06564804823767 6.3111494860493 11.8699322216131 7.90865724008957 0.974446038481543 7.61405275525491 7.77496533028966 7.98435696622143 7.65434005135689 6.32785236484207 10.8605908855231 4.73873223864726 6.97311942225851 3.78180096053915 10.9120362229028 8.47147599420708 4.33819430906353 5.86139778703673 10.7308061293621 8.08604202088422 8.76924412633101 9.45279930433209 7.43291296631667 6.95172596198146 10.5610650958675 7.09521755557099 12.6836058924097 7.68058650651061 3.32992669307993 7.79912405352692 8.72579318293976 3.03673031673589 8.55187486651729 7.0149775182076 7.35356953495045 10.4858498922212 6.88557362697653 6.514517081704 7.30378072483726
0380V072711 7.45345000849134 8.21765763263565 8.10452632709462 8.86773103586737 6.9411536806383 5.04773263119333 6.79602036951363 8.02088930856556 4.30101906047556 6.04918916341285 9.3619164590254 7.18854433121715 7.32946834270086 7.63123712770663 5.11603864458424 5.0242258783087 8.30315706558501 6.12849364315717 6.959859875168 10.8944639934989 9.11308212306312 1.05064422661324 10.2837226559305 8.71643857883274 5.18125630403072 6.90942738747784 9.76344854574774 2.9912656795343 8.33694114010316 8.40222468513617 5.73849960915434 6.31440561409048 8.59405030300985 9.78546308812492 6.00183492124449 6.61116197036485 8.26605979883057 4.22056922805555 9.34778238088522 0.00333851183487964 6.85716786369198 1.87780762975102 10.4120928244243 8.29826553289428 7.12918244481307 9.46590894700998 9.88506430247711 4.58428795004941 8.90199028058508 10.8997213763888 6.89005122550577 5.88923821052742 11.9779204024977 7.78949921162336 2.89086378257647 -1.09619716171603 8.42932364737903 8.2046456387621909 7.34852195902254 5.61804835595009 8.71643857883274 4.67764849815132 6.43518429880028 0.00333851183487964 10.5257892694275 8.29826553289428 4.4844652015715 3.17326351327719 10.4289740472026 6.85716786369198 8.62953425839397 8.92755719158338 6.959859875168 6.87698768369832 9.41145591982672 7.35324630230575 11.946024058276 8.00596603052298 3.6121477545104 7.65055706880036 8.47555548178751 0.00333851183487964 7.99391525794825 6.9285467622655 7.12918244481307 9.95433174381452 6.0837119282989 6.24492449840464 6.90299753821232
0469V072811 7.61184675569506 8.45287621114235 8.42199165162717 8.91884079961888 7.29868887043543 5.65422535796561 6.84592098207914 8.76208939127567 4.57622284596434 6.09559700505792 9.53866904325456 7.51482230130019 7.53969696993922 8.5980973455871 6.16118534668549 5.49376068577236 8.60203913776847 7.22902799246654 7.42866565755048 10.9411843021377 9.51586735389271 6.69170006338427 10.5371257786672 9.77698525132924 5.79861526730078 7.37438859656728 10.2661431884435 4.6389586013123 8.71190363410745 8.74436564206464 6.05015403429675 7.61964512625547 8.94079527826019 10.1198562009268 6.48524918591685 8.06450932727382 10.0246833467806 3.60793170569168 9.70183721492886 3.94235074476223 7.73900577816263 3.47668717241342 10.7765493259472 8.5417506287072 7.37438859656728 10.0378387118635 10.5535027694643 5.49376068577236 8.26676410303919 12.0618285676777 7.28894089388387 6.16118534668549 12.1034391789658 8.390431439063 3.60793170569168 3.72822593940939 8.45723480974725 9.04001965716304 8.00621068670915 6.20331082235817 10.3830051563689 5.15045894009243 7.4463135233699 3.33229726307825 10.7634099360277 8.8997530454482 4.75679509160616 6.3604941549089 10.9833489542572 7.24927667631035 8.75856201778035 9.64947182799498 7.33703518208491 6.93611879105072 10.0421973104684 7.56415001366376 12.8729861358854 8.28158644274471 4.69907959374987 8.9807021535446 8.8542075932641 1.40629784452202 8.54993615444406 7.42866565755048 7.58819548763041 10.9263271487342 6.22392110203346 6.97311299853292 7.37438859656728
