sample group subjectid TSPAN13 LILRA3 IFNAR1 CHUK ABCD2 MAP3K7 MAP2K6 ATG4C TIRAP RAB7L1 CTSH CD69 HMBS C19orf12 RNF122 LOC388022 IKBKB CASP7 IL15 MAP3K8 MAP2K4 HELB MS4A7 CD14 TANK EMR1 TLR3 NDP PDCD1 IL28A PEX16 GBP1 IRF7 ERAP1 EHD1 FRMD3 KLF4 GAPDH HSPA4L PYCARD ANXA3 AMPD2 MUC2 IL23A CXorf21 NFKBIB TNFSF15 IFNA2 NT5DC2 HIVEP2 CSF2RA MAVS LHFP NOD2 PHLDA1 BCL2A1 FZD3 IFNA13 HK2 MFN1 NLRP3 IL12B IFI27 HLTF CUL4A MAMLD1 XBP1 EAF2 MICA NCAM1 STAT2 NRIP3 TLR7 MYLIP RNF149 ECSIT SLFN5 MAP2K2 EPSTI1 MEFV CCDC109B IL28B GCNT4 PLA2G4C FCGR1A MAPK3 PSTPIP1 KCTD14 ATF2 CDC37 IFRD1 ZFYVE16 FOS SLC41A2 CASS4 OSM OLR1 DCBLD1 IL29 MAP2K3 GFRA2 IRF1 IKBKE NIPAL4 SEMA3A RELA LRRFIP1 AXL UNC5C HIRA TNFRSF1A ATF3 IL1F9 NFKBIA TMPRSS13 TEC TMEM229B NFE2L3 OAS1 TMEM173 TAB1 IFNA21 STAT1 SLC1A3 CARD9 FRG2B HMGB2 JAK1 C9orf30 ST8SIA6 IKBKG RGS2 JUN RBM6 NMI MVK C6orf192 ABCF1 GADD45A JAK2 CTLA4 CYP27B1 CD86 SLC46A3 ATG9A TBK1 PTK2B TNFSF10 SCLT1 CYLD STAT6 SCN3A AQP9 IRF3 CREB1 SLCO5A1 RIPK1 FCGR2B VCAN FAS KMO TLR9 LRMP VAV2 TGFB1 AP2A2 UNKL TRAF3 CCL1 CD48 WDFY4 C15orf48 LIPH TNFRSF10A MX1 LGALS3BP P2RY13 PI4K2B GK ZNF280D AIM2 DEPDC7 IL7 SPRY2 MAPK1 TYK2 IFNA17 PLK2 HARS RBM43 ABHD10 SNORD3A LPIN2 ORMDL3 TRIM56 TLR8 PCDHGC5 GSTM3 HMGB3 TLR4 SLC8A1 BCL2L14 ELP2 ARL5B IRF5 LIFR SCG3 LGALS2 RELB HPSE PIM1 VCAM1 IL4R ADORA3 IL12A NFXL1 MAU2 TNIP3 TLR1 TRAF6 CH25H PGAP1 CARD8 PTX3 TTC39B GNAS GTPBP2 UBE2N HBEGF MSR1 ALOX15B OTUD5 IL12RB1 MMP10 CD24 ETS2 MAP2K1 IFNE HPS1 TICAM1 EDN1 DDX3Y IRAK3 MYD88 DCTN5 IL10 TAB3 FBN2 ZNF513 NCRNA00152 TRAF1 STAT4 TRIM25 ASPHD2 ANO5 IFNA4 ZFY ATRIP CASP1 PLAU NLRX1 APOBEC3A MED30 PTPN1 FGD4 KIAA0040 CD3E STEAP4 TNC COBLL1 IL18 TNFSF8 PRRG4 IRF9 ITGB8 SLC44A2 HRH4 PTMA GPR68 GEM UBE2E1 C3orf59 SEMA3D CREM STAT3 NFKB2 SLC7A5 IRAK1 REL OTOF OR52K3P FADD NUPR1 CD2AP GCOM1 GSTT1 DTX4 SAMHD1 IFNGR1 TAB2 NRG4 EIF1AY FAM135A DKK1 IFNA5 RGS1 FCGR2C PAPD5 ANKRD28 CLEC4F TMEM178 C3 CCL7 C15orf26 GYPA ZFP57 IL6 ANKRD22 STAP1 GBP3 CKB PTGER2 PPP6C DSP HMGB1 UST GRAMD1B FAM120AOS DNAH7 CCDC146 IL1B FHAD1 EIF4E3 MAPK8 CCR7 IFNA14 LYZ IRG1 IFIT5 C17orf48 ATP1B1 TLR6 CLEC5A ACP5 UNC93B1 CD40 CPNE1 IL1RN CLEC4D ATP10A LTA TMEM86A IL33 C5 PLAT MCOLN2 RNASE2 SCN9A TNF MAPK14 CLEC4E FCGR3A IFI44 RHOH OVOS IFNB1 FRG2 TNFAIP3 TLR5 IFNAR2 IFIH1 ADCY3 DGKH CD93 IRF8 TMED7 IFIT2 CASP5 TLK2 MGC57346 C12orf23 RRS1 BRIP1 ATP13A3 GP1BA TMEM217 MGC39372 ERAP2 IFNA16 TWIST1 FAM26F LRP12 IFITM3 TRAF3IP2 C1orf150 SIGLEC9 SPTLC2 NFKB1 CYBRD1 ADAMDEC1 IFNGR2 IL2RA NFKBIZ APOL3 DAPP1 DUSP6 IRAK4 DDX58 HIST2H2BE TLR2 CD19 SSTR2 IFNA10 CLECL1
GSM1283379 unstim 0920V042111 2.13468739682022 7.12233900439257 7.21828759843816 8.20077658727799 3.31911196795764 8.15301404462681 9.00729232654457 6.84016270485861 4.94204231887782 7.46641866673794 11.4055136138377 3.19881773423993 7.20273278424331 5.36175630536614 2.58214637379144 4.10152053288502 8.0654247343831 7.42008961568246 4.8250028976876 7.08888370720709 3.31911196795764 5.11819927403165 5.30461239826253 3.31911196795764 8.84392789631515 0.260218278904074 3.62945208856979 4.34768112015441 -1.32474422181708 1.48261070024052 6.15907155544717 6.3963549668901 7.77591811718812 8.18503078250986 6.22215023807055 2.13468739682022 8.58064278320105 13.0374050884315 4.78378023496109 9.27795464320088 5.11819927403165 7.24130981635401 0.260218278904074 0.260218278904074 7.76006416598728 5.68648303360617 0.260218278904074 0.260218278904074 8.05246630857147 4.032807782801 10.8253203572644 7.911269970083 5.49543474059811 4.55789882754476 8.55023712583669 0.260218278904074 4.50814579234766 0.260218278904074 7.21828759843816 6.46315833757435 4.16710887451259 0.260218278904074 2.9231832916265 3.31911196795764 8.03500533850525 3.53323677331049 8.57461270110603 4.55789882754476 4.65253570168283 0.260218278904074 8.40147393751512 4.032807782801 0.260218278904074 6.58814511441288 8.8313388544716 5.11819927403165 6.7031617747528 8.12027062405134 6.75740481953679 0.260218278904074 5.08464671432062 -1.32474422181708 0.260218278904074 5.15098920914932 0.260218278904074 6.14286132826591 6.98359480832232 -1.32474422181708 8.19685621790664 10.6571797655003 6.83007388723502 8.69901013148234 6.023983932414 8.23176183285485 7.76536819784721 6.09310829306882 0.260218278904074 6.8199140210148 0.260218278904074 7.26397041376518 4.34768112015441 6.9373506235531 4.032807782801 0.260218278904074 0.260218278904074 7.56095215152231 10.321364419689 0.260218278904074 -1.32474422181708 5.98813873346727 9.0005612332726 6.47615567810322 -1.32474422181708 9.96469835387125 6.78899794423211 5.01510578106754 5.33346726093471 4.69762359121137 6.8501814606836 4.94204231887782 7.08039724131926 0.260218278904074 9.13571167449255 4.40317623274612 9.59486401678617 -1.32474422181708 7.21828759843816 8.10361595088721 7.72237969029694 4.69762359121137 8.3316806414607 6.15907155544717 8.88835999782482 8.47129538701269 8.58364839895667 6.04157799242873 1.48261070024052 8.03500533850525 9.49623247080416 8.63380849361393 5.70867877972037 4.55789882754476 8.11612494579379 7.05463414525418 8.53479056456557 7.88714407272892 6.45004283778409 4.45661549170758 7.29364128044152 5.49543474059811 9.95079833426964 0.260218278904074 6.87982692243212 6.04157799242873 7.70039534046143 4.55789882754476 7.14693099257496 6.52700481959898 6.23749820240399 3.43014328034639 8.26958038210777 0.260218278904074 7.04594318499014 7.14693099257496 8.71005474076019 8.61336510440216 3.53323677331049 7.21828759843816 3.43014328034639 4.22984462986056 9.76338147037112 6.80968209840384 0.260218278904074 5.52074582912729 8.27702656659063 5.24511138651387 0.99718387307028 6.52700481959898 1.84518077962523 6.73595170987047 3.06757320096168 3.31911196795764 0.99718387307028 6.4368070106274 10.5513889782259 8.04376223969061 0.260218278904074 1.48261070024052 7.47938679936624 5.33346726093471 6.8199140210148 11.4739300770097 5.98813873346727 7.67243525912054 5.98813873346727 6.72510432763348 0.260218278904074 2.9231832916265 3.80453879512788 6.73595170987047 5.66394046495508 3.96065799704517 9.09626863396214 5.05029520952984 10.0366513113488 -1.32474422181708 3.96065799704517 6.50180426547383 7.6323578197451996 0.260218278904074 6.64679933213369 0.260218278904074 8.90527621388855 8.33881388240019 0.260218278904074 11.3452480577993 6.6808803273768 0.260218278904074 5.57007354149086 7.00168526530522 4.74134496864069 4.55789882754476 5.96987652707455 1.84518077962523 5.46967164453302 11.890637098904 7.32989180671089 0.260218278904074 0.99718387307028 4.28996562229813 4.34768112015441 7.89684289944772 3.06757320096168 4.74134496864069 6.45004283778409 5.30461239826253 9.34856485374461 0.260218278904074 8.21247417872151 7.64392257137813 0.260218278904074 8.31369169217339 4.97903652636002 7.80196025102611 8.09521595603081 3.71964989754137 7.45989062374044 -1.32474422181708 6.55177272474792 3.88470914381187 8.00841112849353 3.06757320096168 6.0761352144651 2.13468739682022 2.13468739682022 -1.32474422181708 5.73053821368411 5.41672276458406 8.23940526816865 9.65896197084227 4.6059931157458 0.260218278904074 5.75207137523375 9.03170774840467 6.89925745238102 5.30461239826253 4.28996562229813 0.260218278904074 0.260218278904074 2.9231832916265 6.46315833757435 3.96065799704517 5.64104006284501 8.07826780175791 4.78378023496109 3.19881773423993 3.19881773423993 10.5312921780021 7.53634268417831 2.13468739682022 2.76271861943326 5.05029520952984 0.260218278904074 6.79937709001211 9.5355668331024 8.32451195570023 6.14286132826591 8.28812427547396 8.02176951134855 3.43014328034639 0.260218278904074 4.55789882754476 -1.32474422181708 5.96987652707455 5.30461239826253 9.17210955557096 2.9231832916265 10.5328480638804 6.89925745238102 7.86754859265368 0.260218278904074 5.85516486819785 5.77328786114344 0.260218278904074 -1.32474422181708 4.22984462986056 7.08888370720709 4.16710887451259 2.58214637379144 4.16710887451259 0.260218278904074 -1.32474422181708 3.62945208856979 0.260218278904074 0.260218278904074 4.65253570168283 0.260218278904074 1.84518077962523 3.06757320096168 5.41672276458406 6.29730759763929 5.36175630536614 8.61923569252666 0.99718387307028 8.92436923089665 1.48261070024052 2.13468739682022 7.1387801514541 0.260218278904074 5.54562049776632 3.80453879512788 0.260218278904074 3.43014328034639 6.52700481959898 6.10988400581964 0.260218278904074 9.75273913504243 -1.32474422181708 5.11819927403165 4.40317623274612 7.76536819784721 6.76801291910277 2.9231832916265 11.6676630935314 8.95254317831327 10.1300691266954 8.07399947012111 9.52466087913068 4.032807782801 2.37569549632401 2.13468739682022 3.06757320096168 0.260218278904074 2.9231832916265 4.40317623274612 7.86260785138341 7.51130613324099 7.24890296567624 8.02176951134855 8.51603370177797 0.99718387307028 5.36175630536614 6.04157799242873 3.19881773423993 0.260218278904074 0.260218278904074 0.260218278904074 7.09732054435573 0.260218278904074 8.14082218299232 6.47615567810322 7.14693099257496 7.25645636010788 7.52387871861226 6.19095561646696 7.80196025102611 3.31911196795764 0.99718387307028 6.79937709001211 2.37569549632401 4.69762359121137 10.6392355659983 5.36175630536614 8.50972682816714 1.48261070024052 4.032807782801 2.76271861943326 6.51445956627986 -1.32474422181708 0.260218278904074 4.22984462986056 6.87001263260517 7.32989180671089 3.19881773423993 1.84518077962523 5.54562049776632 5.93264362087557 8.89805068105103 7.24130981635401 2.9231832916265 9.84330104640701 1.48261070024052 4.16710887451259 4.94204231887782 8.74269013893944 4.032807782801 6.62362300976759 6.14286132826591 5.27516862037005 6.22215023807055 0.260218278904074 0.260218278904074 -1.32474422181708 6.89925745238102
GSM1283385 unstim 1226V042811 1.42448653072743 7.60596575879782 7.94060123459043 8.56403788312622 3.68435365748254 8.10655707989287 9.22606726833894 7.27853468823307 5.21547800657615 6.82581519480116 11.6233192544754 3.40537770777972 6.78942751457488 5.45732978741445 3.24264820774162 4.11907352262308 8.14162177402847 7.57209315274615 5.0283080586999 8.17020507730044 6.52307275044948 5.32121726011573 8.18988169070929 6.9297757664628 9.1520487742296 1.93144651944731 4.75398784531959 3.68435365748254 0.635990635921141 2.13075532767072 6.229127068088 6.45035461649811 8.18148169585289 8.6897931310899 6.3737757103939 2.13075532767072 9.08156987967414 13.019964868529 3.80591563736345 9.00271023208405 2.13075532767072 7.35023615358726 -0.501512887828794 1.42448653072743 8.74783763579844 5.6153508698621 0.635990635921141 1.08344961289236 7.16949735344966 4.41496375660892 10.7204366740963 7.93727896474947 3.61950251313257 5.72730580266709 6.67441085423496 -0.501512887828794 5.91465127690433 -0.501512887828794 7.64314535500309 6.76714606719888 6.90957433896981 -0.501512887828794 6.11613823159854 4.25337461433467 8.29225296948085 3.40537770777972 8.91591772471724 5.34146594395953 4.5602633097579 2.13075532767072 9.21376275843582 4.75398784531959 2.13075532767072 6.50523394461179 9.03415130298137 5.41973300075679 7.77181649873288 8.53795455044973 8.82895587876152 -0.0160860606585521 6.06834272050215 1.08344961289236 -1.238478481995 6.75209826411837 1.08344961289236 6.95627837242725 7.20860474421465 -0.0160860606585521 8.42626507425355 10.5350728644335 6.80409290175664 10.1305735250064 4.4894419725682 8.42863306008003 7.51083230259103 4.89765820599103 2.46196123614609 6.46888065008588 1.42448653072743 7.28377609287523 7.08194602230197 7.07591594020696 5.34146594395953 0.635990635921141 -0.0160860606585521 7.69914054853867 10.5011615073736 0.635990635921141 -0.0160860606585521 6.51418091927635 9.93290684280043 6.78203853534551 -0.0160860606585521 10.1334796220049 6.3737757103939 5.81680395350619 4.75398784531959 4.4894419725682 8.12711491433136 5.80226786034831 7.30970122968445 -1.238478481995 9.97320705869769 6.03142740054408 9.40267011541623 1.08344961289236 7.15812629918686 8.38051872052331 8.01812336501442 5.64823423167589 8.43571378615068 6.42211172353953 8.90575487641594 8.55105516297536 8.89209208081043 5.69619527012706 3.40537770777972 8.02439937291456 8.85911475836415 8.84500084533684 5.1709124541427 5.1709124541427 8.14738391864646 8.12127107832733 8.55972327791895 8.27393278627407 6.9163396270571 5.87352654351813 7.54178786653539 5.72730580266709 9.98210138164257 -0.501512887828794 6.63393989635638 5.84544400155009 7.90021996169383 3.80591563736345 7.37008437778506 10.5984923365939 3.68435365748254 3.15383894078376 7.8621838570102 1.70012097334086 8.10359618600414 7.0879510051273 8.94763575754664 10.2498637955375 3.05920206664568 7.06986054814441 1.08344961289236 4.9247518668733 9.86895657275233 8.96568506370907 -1.238478481995 6.12784373225082 9.55999331910662 6.2719560400764 3.40537770777972 6.65026476690326 3.97097488363395 7.62260842400039 3.24264820774162 4.02204906822822 3.48033976546095 5.43865386265402 10.5509193095885 8.20100614132449 -0.501512887828794 2.9579187308085 7.19753895618806 6.01890936069765 7.35023615358726 11.6331059500235 6.16240095428718 7.9505223857174 6.78942751457488 8.41197495288637 -1.238478481995 2.9579187308085 3.55159844863077 8.68385814140661 5.88736545098319 1.93144651944731 9.36483876924799 5.36143436019213 10.1500770219876 -0.501512887828794 5.49397163104871 7.83387746686513 7.71086189973847 2.13075532767072 6.75209826411837 -1.238478481995 9.13329816234292 8.85911475836415 -0.0160860606585521 9.90256424841244 7.03919637484264 -0.0160860606585521 6.89594783822593 6.79677884279133 2.46196123614609 5.07742582526459 6.0062817523699 3.68435365748254 6.17373849822147 11.7787359126727 7.79769513055848 -1.238478481995 2.73114786896148 7.24667996176067 5.49397163104871 8.16737209643745 3.55159844863077 1.08344961289236 3.40537770777972 6.70598957142999 9.32852688825203 1.42448653072743 8.10359618600414 7.61014445843434 1.08344961289236 -0.0160860606585521 6.65026476690326 8.18988169070929 8.5046729121175 5.41973300075679 7.9831086392698 2.13075532767072 6.65026476690326 3.40537770777972 6.55810196846843 3.15383894078376 7.05154036493762 2.46196123614609 2.13075532767072 -0.0160860606585521 -0.501512887828794 6.01890936069765 8.59388413496376 10.3324840333104 4.87004597478317 -0.0160860606585521 6.229127068088 9.09206497951578 8.17585440430725 5.81680395350619 3.86305954446706 1.08344961289236 -0.501512887828794 3.86305954446706 5.32121726011573 3.91802600368499 6.30326349012703 8.783426854658 4.95134607688502 3.48033976546095 3.80591563736345 10.7707669690929 6.69815945700757 2.46196123614609 2.46196123614609 6.65026476690326 -0.501512887828794 7.61431108960745 9.8219922924481 7.8656834221971 5.51194937197777 8.69176604769259 7.29938701209151 3.05920206664568 -1.238478481995 4.20998201882129 3.55159844863077 6.45035461649811 6.90957433896981 9.50607508449038 3.80591563736345 11.1725910853849 7.76808136385458 7.83744628758641 -1.238478481995 -1.238478481995 5.84544400155009 -0.501512887828794 -0.501512887828794 2.13075532767072 10.5078958735803 3.74641462561479 3.74641462561479 3.68435365748254 -0.0160860606585521 1.93144651944731 5.47576703567112 -0.0160860606585521 0.635990635921141 2.46196123614609 1.08344961289236 0.635990635921141 4.02204906822822 7.34020869329967 6.06834272050215 5.94143060801993 8.88348665690125 2.84898435925534 9.43718457335207 1.70012097334086 2.30584203422881 7.24667996176067 0.635990635921141 5.85955360096553 1.08344961289236 -0.0160860606585521 4.9247518668733 6.93644720050568 5.12492624886852 -0.0160860606585521 11.1490901343865 -0.501512887828794 6.16240095428718 4.16524370405601 7.01418695045525 7.29420211867294 2.73114786896148 12.5099589899087 9.43953471851179 9.63573445283587 8.14162177402847 9.08156987967414 3.61950251313257 3.32630613678853 2.13075532767072 4.25337461433467 -1.238478481995 3.15383894078376 -1.238478481995 6.53191011370866 4.75398784531959 8.43571378615068 6.23995409857235 8.74403981842689 3.05920206664568 8.69570380528126 8.02752716826628 2.13075532767072 -0.0160860606585521 -0.501512887828794 0.635990635921141 6.53191011370866 3.48033976546095 8.55972327791895 7.26269524231115 7.55918304385876 7.14089988507626 7.58912886408905 6.88219140464526 8.20653636387342 5.77274877342825 3.32630613678853 7.2413017820341 1.70012097334086 4.69225885556789 11.1215455375769 5.32121726011573 8.9558679912437391 4.52528717151492 3.48033976546095 2.13075532767072 5.51194937197777 1.42448653072743 1.08344961289236 5.80226786034831 7.00151775781237 9.28606323304085 1.70012097334086 1.93144651944731 6.88219140464526 6.30326349012703 8.46138311750847 8.27919090613881 3.55159844863077 9.77158333589748 2.30584203422881 4.11907352262308 5.52970584278193 8.01497509308118 4.16524370405601 7.18638763465195 7.21410597124602 4.5602633097579 6.73689185149628 -0.501512887828794 -1.238478481995 0.635990635921141 7.39935392015195
GSM1283386 unstim 1249V050311 4.04584788854419 6.65547244349962 7.50226131561858 8.18692733295301 4.44839444363984 7.94609010814335 8.81418434017747 6.87669999190973 4.59158907946763 7.77658152899889 11.4549461590879 4.8790287979697 6.913517174355 5.88367516282607 3.02916914739756 4.11069903289416 7.94164077526938 8.08973941425852 6.27178937696171 6.68771278049983 6.88599274571947 5.80747553694467 4.98660868516952 3.27532973466696 9.63598319882609 -0.075167512417171 3.90668514087257 3.97794382404239 1.50979498830399 2.88830661155772 5.9909216780406 7.56145710812648 7.30853678005688 8.4350032387346 7.50226131561858 1.50979498830399 7.88715014252514 13.0248048484185 4.39732025904557 8.97304687219087 4.54541889803471 7.21577288998651 -0.075167512417171 2.12646634875248 7.73604660509607 6.10673013069122 4.54541889803471 -0.075167512417171 7.33591971438143 6.13817976931627 11.2484502508744 7.73089871367186 4.59158907946763 5.11860423097951 8.3401517357232 2.35779189485894 5.1497988525831 -0.075167512417171 6.83891858459555 6.32741824581542 4.11069903289416 5.0541155045278 4.23226101277508 4.34437137909661 8.23134993283265 2.73218740964043 9.13963728253088 4.91578734797982 3.83172308319135 3.27532973466696 8.35361137892041 4.44839444363984 0.410259314753071 6.72960886553866 8.70290961711819 5.37769145229664 7.20838391075714 8.4663163516371 7.97685704806566 0.410259314753071 6.4577727759557 -0.075167512417171 1.06233601133276 5.74756263552735 -0.075167512417171 6.35444845178456 6.99307334889565 2.12646634875248 8.37356828561223 10.6915270233033 6.81965025089077 8.88772849292009 5.72702570452465 8.4538725436779 8.73925473414962 6.15365117807871 2.73218740964043 6.87669999190973 -0.812133106583377 7.57875236070225 4.54541889803471 7.8963760415336 5.76781131937115 -0.075167512417171 -0.075167512417171 7.73089871367186 10.1923214684641 1.06233601133276 -0.812133106583377 6.21392919000282 9.03909538817688 7.36943330129433 1.50979498830399 11.0174575075226 7.62388433159968 4.63632739423292 4.17276000102641 5.61971268038202 5.97359179950268 5.72702570452465 7.17086046811093 -0.075167512417171 9.86235343898115 5.02075690758136 9.59690418448799 -0.075167512417171 8.45699357256604 8.4663163516371 8.25305860637056 4.8790287979697 8.54761645373895 6.4577727759557 9.03492423950796 8.35361137892041 8.67101086855424 6.07457960708751 2.55710070308234 8.20560325771343 9.43381567243825 9.05771774120799 5.45465343411152 6.10673013069122 8.18692733295301 6.8579329625142 8.38015970788739 8.04065646501907 7.41508169820991 5.86499923806565 7.38917402034393 6.40703541387878 9.84934810981275 -0.075167512417171 6.81965025089077 5.64182338198777 7.79642975319668 6.22861323575993 7.03544629308372 6.90440058767802 4.11069903289416 3.27532973466696 8.70815817239635 0.410259314753071 6.913517174355 7.74117619286769 8.79211122729249 8.77470668137845 3.38426410622013 7.34941871383393 4.28940491987869 5.26824030988064 9.39366014281378 8.2458586161758 -0.075167512417171 5.23952901323912 7.93717767800266 5.84607837616842 -0.812133106583377 6.7501093176377 1.85083190613905 6.76025132805831 2.88830661155772 3.38426410622013 2.12646634875248 5.93829474738939 10.5238154586189 8.11761844683395 -0.812133106583377 1.85083190613905 7.66764715744572 5.37769145229664 6.8579329625142 11.7972765181784 6.60008387363309 8.35695676022439 6.27178937696171 6.69830141548802 -0.075167512417171 2.55710070308234 4.11069903289416 6.24314932891781 6.19909414883988 4.49772215600341 9.45894079251462 5.52771689630125 9.83021949260096 0.410259314753071 4.91578734797982 3.27532973466696 8.25305860637056 1.06233601133276 7.63495011962628 3.38426410622013 9.84578075986187 8.33676711237401 1.06233601133276 10.6027282717112 6.95825548912028 1.85083190613905 5.66360032438302 7.14012279323406 3.97794382404239 5.21023470644508 5.78777973560375 1.85083190613905 6.40703541387878 11.7941949875769 7.68904061772278 1.06233601133276 3.1574932443731 5.70619220110749 6.27178937696171 8.11761844683395 3.48554744205731 7.01864616098556 7.16323722690791 6.57731898250099 9.57839414964122 3.27532973466696 7.91918592444169 8.0069815289367 -0.075167512417171 6.43262712778153 4.95163254692654 7.60712485901366 8.05720368631537 2.55710070308234 7.57301028330765 2.73218740964043 6.72960886553866 4.44839444363984 9.23180554472366 6.40703541387878 5.80747553694467 2.88830661155772 -0.812133106583377 -0.075167512417171 3.90668514087257 5.82690606689357 7.86851943917992 9.72670248394732 4.28940491987869 0.410259314753071 5.95605121819355 9.25530125417314 6.84845709895115 6.02496915886828 7.90554331648302 3.97794382404239 2.88830661155772 5.45465343411152 5.59725782955432 5.68505343404934 5.90211241108275 8.1641923378603 5.74756263552735 5.1497988525831 2.73218740964043 10.7422958631147 8.19068190902368 0.410259314753071 2.88830661155772 6.53068235477781 1.85083190613905 6.55418910766244 9.55382474472556 9.00751379053318 6.7703225385272 8.46321544761495 8.36362434016109 3.83172308319135 1.50979498830399 3.90668514087257 -0.812133106583377 6.12254064553868 5.08672016995972 9.33210025182756 4.34437137909661 10.6654565320722 7.28062403433648 7.95935636291722 1.06233601133276 3.90668514087257 6.19909414883988 -0.075167512417171 -0.812133106583377 7.21577288998651 6.7501093176377 3.75265151220015 3.27532973466696 5.11860423097951 -0.075167512417171 1.50979498830399 4.59158907946763 1.06233601133276 0.410259314753071 0.410259314753071 1.06233601133276 1.85083190613905 4.98660868516952 6.7803239306847 6.18410497462042 5.52771689630125 8.78963768182433 -0.812133106583377 9.28370342726845 2.55710070308234 3.38426410622013 7.28765301311709 -0.075167512417171 4.80257673753183 6.19909414883988 -0.075167512417171 4.80257673753183 6.94052629468797 7.90554331648302 -0.812133106583377 12.0727369627118 -0.075167512417171 4.84130913202055 3.66899358315324 8.02391724847469 6.90440058767802 4.17276000102641 11.703484608744 8.87378368802425 10.9437281087045 7.45309123034124 9.09225063341457 4.39732025904557 3.27532973466696 4.34437137909661 3.66899358315324 1.06233601133276 3.02916914739756 2.12646634875248 8.08167401217123 5.1497988525831 7.84011435345049 8.48478310029591 8.58518499725375 3.48554744205731 5.32400358140265 5.66360032438302 5.35109724228493 -0.812133106583377 -0.075167512417171 0.410259314753071 8.38672115201565 -0.812133106583377 8.07356326675602 6.69830141548802 7.26646249691274 7.3627925759173 7.23771544286718 6.97576945280805 7.69433977901907 2.73218740964043 1.06233601133276 7.04377356030634 3.75265151220015 4.8790287979697 10.8483085436258 5.52771689630125 8.76718283099664 5.61971268038202 3.83172308319135 1.85083190613905 8.02812029599485 0.410259314753071 1.85083190613905 5.02075690758136 7.1478688254847 8.49999352100822 3.90668514087257 1.50979498830399 6.09074442651852 5.88367516282607 9.74341466506369 6.72960886553866 3.97794382404239 10.0486952287435 5.0541155045278 6.16895843086656 6.04169624527373 9.39853823720224 4.8790287979697 7.0101721569402 6.36777598343156 5.0541155045278 6.66629947398398 -0.075167512417171 -0.075167512417171 1.06233601133276 7.10075622964658
